code,ergp_line_item,mda,mother_ministry,amount,similarity_score,mandate_deviation_score
ERGP30237675,PROVISION OF SOLAR POWER TO BOOST SECURITY IN IRELE/ OKITIPUPA FEDERAL CONSTITUENCY ONDO STATE,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,140000000.0,0.1366,86.34
ERGP30237677,"RECONSTRUCTION OF A BLOCK OF 3 CLASSROOMS, HREAD TEACHER'S OFFICE AND SCHOOL TOILET AT MOSLEM PRIMARY SCHOOL, OKE-ALOWO VILLAGE, IBIPE AGO-",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,17500000.0,0.1362,86.38
ERGP30237681,"EMPOWERMENT OF TRADERS AND ARTISANS IN COASTAL AREAS OF LAGOS STATE
",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,105000000.0,0.4267,57.33
ERGP30237684,"PROVISION OF SOLAR BOREHOLES AND STREET LIGHTS IN IBEJU LEKKI FED. CONSTITUENCY, LAGOS STATE",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,35000000.0,0.2208,77.92
ERGP30237688,"PROVISION OF EXERCISE BOOKS FOR STUDENTS IN SCHOOLS ACROSS YEWA NORTH/IMEKO AFON FEDERAL CONSTITUENCY, OGUN STATE.",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,6111000.0,0.2755,72.45
ERGP30237692,"CONSTRUCTION/ESTABLISHMENT FARMERS CAMP, DRILLING AND INSTALLATION OF MOTORIZED BOREOLE AND SOLAR LIGHT POLESIN ALEBIOSU VILLAGE FARM, OKO",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,21539197.0,0.2111,78.89
ERGP30237696,"AGRICULTURAL VALUE CHAIN CAPACITY BUILDING IN SELECTED COMMUNITIES
",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,35000000.0,0.1947,80.53
ERGP30237699,"PURCHASE OF TRANSFORMERS TO COMMUNITIES (OKITIPUPA, ILAJE, ODIGBO, IRELE, ESE-ODO AND ILEOLUJI OKE-IGBO LGA) IN ONDO SOUTH SENATORIAL DISTRICT",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,245000000.0,0.1681,83.19
ERGP30237703,"CONSTRUCTION OF SCHOOL HALL AT SENDIRDE TOWN, TARABA CENTRAL SENATORIAL DISTRICT, HM TARABA STATE",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,28000000.0,0.2321,76.79
ERGP30237706,"RENOVATION OF A SCHOOL BLOCK OF 3 CLASSES IN GOVT. DAY SECONDARY SCHOOL MALLAM YERO, BALI LGA, TARABA CENTRAL SENATORIAL DISTRICT, HM TARABA",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,17500000.0,0.2018,79.82
ERGP30237709,"RENAOVATION OF A SCHOOL BLOCK OF 6 CLASS ROOMS TAKALAFIYA BALI LGA, TARABA CENTRAL SENATORIAL DISTRICT, HM TARABA STATE",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,17500000.0,0.1746,82.54
ERGP30237711,EMPOWERMENT OF YOUTHS AND WOMEN WITH OPEN CARGO TRICYLES IN SELECTED AREAS OF NIGER DELTA STATES,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1540000000.0,0.364,63.6
ERGP30237714,"E-LEARNING/CAPACITY TRAINING PROGRAMME FOR YOUTHS, MEN AND WOMEN IN HI-TECH EDUCATION PEDAGOGIES AND PROFESSIONAL AGRI VALUE DELIVARY IN",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1680000000.0,0.3548,64.52
ERGP30237716,ENHANCEMENT TRAINING FOR SMALL HOLDERS BUSINESS DEVELOPMENT YOUTHS AND WOMEN IN SELECTED RURAL FARMING COMMUNITIES IN SOUTH SOUTH GEO-,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1260000000.0,0.2587,74.13
ERGP30237720,"SUPPLY OF GRAINS TO SELECTED COOPERATIVE SOCIETIES IN COMMUNITIES OF UTIN, EDEDE, IDEAHA,IDI-OGBOZALLA,IBESIKPO, KIRU, UBAM,DALA COMMUNITIES IN KANO",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.2337,76.63
ERGP30237722,PROCUREMENT OF ELECTRIC INDUSTRIAL SEWING MACHINE FOR UNEMPLOYED YOUTHS AND WOMEN IN FASHION INDUSTRY IN SOUTH SOUTH STATE FARMING,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1120000000.0,0.1839,81.61
ERGP30237726,PROVISION OF EDUCATIONAL MATERIAL TO SELECTED JUNIOR/SENIOR SECONDARY SCHOOLS IN NIGER DELTA REGION,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,210000000.0,0.4546,54.54
ERGP30237729,PROVISION OF MODERN IMPROVED PRODUCTION OF GRAINS SUPPLY TO NORTH WEST STATE,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.1873,81.27
ERGP30237733,CONSTRUCTION AND ASPHALTING OF RURAL FARMING ROAD SECTION (B) IN SELECTED LOCATIONS OF SIX (6) GEO-POLITICAL ZONES (LOT 1-5),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.0853,91.47
ERGP30237741,ASPHALTING AND DRAINAGE CONSTRUCTION OF RURAL FARMING ROAD IN SELECTED OF SOUTH WEST ZONE (LOT 1-5),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.0533,94.67
ERGP30237748,"CONSTRUCTION OF ULTRA MODERN MARKETS IN UROMI - AWO, ATANI, AFUDA AND OTHER VARIOUS COMMUNITIES OF SELECTED SIX GEO POLITICAL ZONE OF NIGERIA",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.4255,57.45
ERGP30237754,ASPHALTING AND DRAINAGE CONSTRUCTION OF RURAL FARMING ROAD IN SELECTED LOCATIONS OF NIGER DELTA STATE (LOT 1-5),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.2327,76.73
ERGP30237757,FABRICATION AND EQUPPINGOF BLOCK OF CLASSROOM IN A SOUTH SOUTH STATE LOT (A TO E),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.1487,85.13
ERGP30237760,CONSTRUCTION OF LECTURE HALL FOR SELECTED TERTIARY INSTITUTIONS IN NIGER DELTA STATES (LOT 1-5),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,3500000000.0,0.3248,67.52
ERGP30237767,CONSTRUCTION OF LOW INCOME HOUSING SCHEME IN SELECTED LOCATIONS OF SOUTH SOUTH GEO-POLITICAL ZONES OF NIGERIA (LOT 1-10),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,3500000000.0,0.3208,67.92
ERGP30237769,"ACQUISITION, FENCING, ROAD CONSTRUCTION, LANDSCAPING & ELECTRIFICATION OF LOW INCOME HOUSING SCHEME IN SOUTHERN NIGERIA (LOT 1-10)",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,3500000000.0,0.3815,61.85
ERGP30237773,"PROVISION OF TRICYCLES FOR YOUTH EMPOWERMENT IN ITORO,AJILETE, LUKOSI, KOOKO EBIYE FARMING COMMUNITIES",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,210000000.0,0.1985,80.15
ERGP30237779,"PROVISION OF TRICYCLES FOR YOUTH IN RURAL FARMING COMMUNITIES OF IGBESA, ODEDA,ARETEDO, AJELANDE",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,140000000.0,0.1653,83.47
ERGP30237780,"SUPPLY OF OPEN BODY 3 WHEELS CARGO TRICYCLES TO COOPERATIVE GROUPS IN SELECTED AREAS OF ERINJA, IJOUN,IDOMOGUN,ITA EGBE,IJEBU EAST COMMUNITIES",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,210000000.0,0.1382,86.18
ERGP30237787,"PROVISION AND INSTALLATION OF TRANSFORMERS IN SOME SELECTED FARMING COMMUNITIES OF ITELE,TONGEJI,SAGAMU,IDOFI,IJANNA",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.1745,82.55
ERGP30237796,"PROVISION OF AMBULANCE VEHICLE FOR EXISTING PRIMARY HEALTH CENTRE IN SELECTED FARMING COMMUMITIES OF ODEDA, IDIROKO,IBESE,OWODE,ATAN",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.2275,77.25
ERGP30237806,"UPGRADE/MAINTENANCE OF FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY, LAGOS (IGBOLOMI CAMPUS - SOLAR MINI GRID POWER)- DIFFERENT",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,700000000.0,0.5714,42.86
ERGP30237812,"INSTALLATION OF SOLAR STREETLIGHTS ALONG SELECTED MAJOR ROADS IN OGUN, SOUTHWEST AND IN THE SOUTHEAST( 1,2).",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,700000000.0,-0.0179,101.79
ERGP30237817,ACQUISITION OF MODERN FARMING SKILLS AND PROVISIONS OF EMPOWERNMENT ITEMS FOR FARMERS IN SELECTED LOCATIONS ACROSS THE NATION (MULTPLE LOTS),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.2147,78.53
ERGP30237820,"PROVISION OF FOOD STUFF TO INDIGENT YOUTHS AND WOMEN IN THE NORTH EAST
",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,350000000.0,0.1983,80.17
ERGP30237823,"""DIGGING AND INSTALLATION OF BOREHOLE IN SELECTED LOCAL GOVERNMENT AREAS IN ONDO STATE """,FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,70000000.0,0.1627,83.73
ERGP30237828,CONSTRUCTION AND REHABILITATION OF FARM LINK ROADS TO BOOST ECONOMIC ACTIVITIES IN VARIOUS LOCATIONS ACROSS THE NATION (MULTIPLE LOTS),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,1750000000.0,0.1184,88.16
ERGP30237841,CONSTRUCTION AND DEVELOPMENT OF BASIC INFRASTRUCTURES TO ENHANCE ECONOMIC ACTIVITIES IN RURAL COMMUNITIES ACROSS THE NATION (MULTIPLE LOTS),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,2800000000.0,0.1485,85.15
ERGP30237846,"PROVISION OF CLEAN WATER ACCESS FOR VARIOUS UNDERSERVED COMMUNITIES IN JALINGO, YORRO AND ZING LGAs, TARABA STATE",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,280000000.0,0.1961,80.39
ERGP30237885,DEVELOPMENT OF CLARIAS CULTURE AT COLLEGE CAMPUS (EARTHEN/ BRACKISH WATER)),FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,14000000.0,0.2235,77.65
ERGP30238078,"RESEARCH, DEVELOPMENT AND PRODUCTION OF CULTURABLE MARINE AND FRESHWATER FISH SPECIES",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,14000000.0,0.2812,71.88
ERGP30238096,"INSTITUTIONAL, INFRASTRUCTURE AND MANPOWER DEVELOPMENT (NBTE ACCREDITATION OF ACADEMIC PROGRAMME)",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,119507562.0,0.4623,53.77
ERGP3238011,"CONSTRUCTION /PROVISION OF AGRICULTURAL FACILITIES/ RURAL ROAD
",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,320433597.0,0.1411,85.89
ERGP3238048,"RECONSTRUCTION OF PERIMETER FENCE AT IGBOLOMI, (PHASE II)
",FEDERAL COLLEGE OF FISHERIES AND MARINE TECHNOLOGY - LAGOS,,13999300.0,0.1268,87.32
ERGP25138814,"MATERNAL AND CHILD HEALTHCARE (MCH)
",NATIONAL HEALTH INSURANCE SCHEME,,213988500.0,0.3126,68.74
ERGP25155334,"ELDERLY HEALTH INSURANCE COVERAGE INTERVENTION
",NATIONAL HEALTH INSURANCE SCHEME,,159520443.0,0.3971,60.29
ERGP25177516,"RETIREES HEALTH INSURANCE INTERVENTION
",NATIONAL HEALTH INSURANCE SCHEME,,119733193.0,0.4012,59.88
ERGP25238824,"NATIONAL HEALTH INSUARANCE SCHEME FOR TEN THOUSAND VULNERABLE PEOPLE IN EDU/MORO/ PATEGI FEDERAL CONSTITUENCY, KWARA STATE.",NATIONAL HEALTH INSURANCE SCHEME,,140000000.0,0.538,46.2
ERGP25238825,"CONSTITUENCY HEALTH INSURANCE SCHEME FOR CONSTITUENTS IN SAGBAMA/EKEREMOR FEDERAL CONSTITUENCY, BAYELSA STATE",NATIONAL HEALTH INSURANCE SCHEME,,21000000.0,0.4422,55.78
ERGP25238829,"PROVISION OF HEALTH INSURANCE COVERAGE FOR SABON GARI FEDERAL CONSTITUENCY, KADUNA STATE",NATIONAL HEALTH INSURANCE SCHEME,,28000000.0,0.5446,45.54
ERGP25238831,PROVISION OF HEALTH INSURANCE COVERAGE FOR ZANGO KATAF/JABA FEDERAL CONSTITUENCY AND OTHER SELECTED LGAs IN KADUNA STATE,NATIONAL HEALTH INSURANCE SCHEME,,49000000.0,0.571,42.9
ERGP25238835,"HEALTH INSURANCE INTERVENTION FOR RURAL WOMEN, CHILDREN AND THE ELDERLY IN BINEV COUNCIL WARD, BENUE STATE",NATIONAL HEALTH INSURANCE SCHEME,,14000000.0,0.4237,57.63
ERGP25238839,PROVISION OF HEALTH COVERAGE FOR SELECTED INDIGENES OF RIVERS-WEST SENATORIAL DISTRICT,NATIONAL HEALTH INSURANCE SCHEME,,70000000.0,0.4266,57.34
ERGP30206754,"NATIONAL TRACKING ON IMPLEMENTATION OF GIFSHIP
",NATIONAL HEALTH INSURANCE SCHEME,,17640541.0,0.1307,86.93
ERGP30210805,TRACKING OF DISBURSEMENTS OFFUNDS TO MCH/ELDERLY PROGRAMMES FROM YEAR 2019-2022,NATIONAL HEALTH INSURANCE SCHEME,,43789113.0,0.2362,76.38
ERGP30210808,"MONITORING OF MHA'S/CBHI/TPAS
",NATIONAL HEALTH INSURANCE SCHEME,,43789113.0,0.1293,87.07
ERGP25112666,"PROCUREMENT OF ROUTINE IMMUNIZATION (RI) VACCINES, DEVICES AND OPERATIONAL COST",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,3217454750.0,0.4116,58.84
ERGP25112672,POLIO ERADICATION INITIATIVE (PEI),NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,2093662295.0,0.2553,74.47
ERGP25112677,"PROCUREMENT OF NON POLIO SIA VACCINE, DEVICE AND OPERATIONAL COST",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,1170637252.0,0.3161,68.39
ERGP25112679,"PROCUREMENT OF OUTBREAK (EMERGENCY) RESPONSE VACCINE, DEVICES AND OPERATIONAL COST",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,982307355.0,0.3592,64.08
ERGP25112686,DISEASE CONTROL AND OPERATIONAL COST FOR SURVEILLANCE AND DISEASE OUT BREAK RESPONSE ACTIVITIES,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,175000000.0,0.2618,73.82
ERGP25112706,"MONITORING AND EVALUATION OF PHC SYSTEMS AND SERVICES
",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,820424640.0,0.2465,75.35
ERGP25112708,"QUARTERLY BUDGET MONITORING AND EXPENDITURE TRACKING.
",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,229575360.0,0.1198,88.02
ERGP25112722,"PHC PROJECT/PROGRAM PLANNING,REVIEW AND OPERATIONAL RESEARCH
",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,437500000.0,0.295,70.5
ERGP25112731,"PHC ICT INCLUDING SUPPORT FOR FINANCIAL MANAGEMENT APPLICATION, E- LEARNING SYSTEMS AND INTERNET CONNECTIVITY FOR SUSTAINABLE PHC SYSTEM",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,630000000.0,0.2103,78.97
ERGP25126379,"PROCUREMENT OF TRAVELERS AND PILGRIMS VACCINES
",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,999600643.0,0.2857,71.43
ERGP25126400,VACCINE DISTRIBUTION AND MOVEMENT FROM NATIONAL STRATEGIC COLD STORE (NSCS) TO SIX ZONES AND FROM THE ZONES TO THE 36 STATES PLUS FCT,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,1177463578.0,0.3974,60.26
ERGP25126430,"IMMUNIZATION SUPPLY CHAIN STRENGTHENING AT NSCS AND ZONAL COLD STORES, INCLUDING THE USE OF TECHNOLOGY FOR LAST MILE AND VACCINES AND DEVICES",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,2924536423.0,0.4491,55.09
ERGP25143403,NPHCDA COMMITMENT TO EFFECTIVE IDENTIFICATION AND DELIVERY OF TECHNICAL SUPPORT TO THE STATE PRIMARY HEALTH CARE BOARDS (SPHCBS) ON PHC SERVICE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,224000000.0,0.5146,48.54
ERGP25143405,NPHCDA COMMITMENT TO NPHCDA LEADERSHIP DEVELOPMENT ACADEMY (LDA) TO PROVIDE AN IN-HOUSE CAPACITY BUILDING SYSTEM TO CONTINUALLY BUILD,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,357000000.0,0.2925,70.75
ERGP25143462,PROCUREMENT OF KITS AND COMMODITIES FOR COMMUNITY BASED HEALTH WORKERS AND OPERATIONALIZATION,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,315000000.0,0.363,63.7
ERGP25155206,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER) FOR NORTH EAST ZONE (ADAMAWA, BAUCHI, BORNO, GOMBE, TARABA, YOBE)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,502806202.0,0.4964,50.36
ERGP25155207,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER) FOR NORTH CENTRAL ZONE (BENUE, KOGI, KWARA, NASARAWA, NIGER, PLATEAU, FCT)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,407085272.0,0.5401,45.99
ERGP25155210,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER) FOR NORTH WEST ZONE (JIGAWA, KADUNA, KANO, KATSINA, KEBBI, SOKOTO, ZAMFARA)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,625767442.0,0.4894,51.06
ERGP25155214,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER) FOR SOUTH EAST ZONE (ABIA, ANAMBRA, EBONYI, ENUGU, IMO)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,319612403.0,0.4501,54.99
ERGP25155217,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER) FOR SOUTH SOUTH ZONE (AKWA-IBOM, BAYELSA, CROSS RIVER, RIVERS, DELTA, EDO)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,413813954.0,0.4026,59.74
ERGP25155221,"EXPANDED MIDWIVES SERVICE SCHEME (FRONTLINE HEALTH WORKER)FOR SOUTH WEST ZONE (EKITI, LAGOS, OGUN, ONDO, OSUN, OYO)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,460914728.0,0.5358,46.42
ERGP25157520,EMERGENCY MANAGEMENT OF ACUTE MAL-NUTRITION AND STUNTING IN HIGH BURNDEN STATES,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,350000000.0,0.1455,85.45
ERGP25157550,"STRENGTHENING PHCs FOR WATER, SANITATION AND HYGIENE (WASH), HEALTH PROMOTION AND PHC LABORATORY SERVICES",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,378000000.0,0.3566,64.34
ERGP25158917,"PRODUCTION OF BOQ & DRAWINGS, DESIGNING, MARKET SURVEY AND DEVELOPMENT OF BIDDING DOCUMENT & TECHNIQUES OF EVALUATION",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,70553000.0,0.0959,90.41
ERGP25177857,"PROCUREMENT OF SEED STOCK COMMODITIES FOR SELECTED PHC FACILITIES (MAMA KITS, DELIVERY KITS AND MATERNITY SUPPLIES)",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,840000000.0,0.2889,71.11
ERGP25177878,STRATEGY ENGAGEMENT AND FIELD OPERATIONAL SUPPORT FOR TRADITIONAL LEADERS IN THE SIX ZONES FOR PHC TRANSFORMATION.,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,280000000.0,0.2655,73.45
ERGP25192735,"MEDICAL EQUIPMENT, FIXED ASSETS AND STOCK MANAGEMENT FOR FISCAL REPORTING",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,76650032.0,0.1576,84.24
ERGP25193009,"PROJECT CERTIFICATION, VERIFICATION AND COMPLETION OF PRIMARY HEALTHCARE CENTERS & MEDICAL EQUIPMENT",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,40079073.0,0.3955,60.45
ERGP25193899,"RENOVATION, EQUIPPING, FURNISHING AND LOGISTICS UPGRADE OF NPHCDA HEADQUARTERS ANNEX AND ZONAL OFFICES",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,3150000000.0,0.3376,66.24
ERGP25205410,"PROCUREMENT ENTERPRISE RESOURCE PLANNING (ERP) SYSTEM AND INSTALLATION INCLUDING CONSULTANCY SERVICES, TRAINING & CAPACITY BUILDING .",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,315000000.0,0.1812,81.88
ERGP25224279,"PROVISION AND INSTALLATION, MAINTENANCE OF SOLAR ELECTRICITY IN HEAD OF OFFICE, NATIONAL STRATEGIC COLD STORE (NSCS), SIX ZONAL COLD STORES AND",NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,1995000000.0,0.1884,81.16
ERGP25224287,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN NORTH CENTRAL ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,174131205.0,0.4254,57.46
ERGP25224291,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN NORTH EAST ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,199007092.0,0.4196,58.04
ERGP25224304,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN NORTH WEST ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,199007092.0,0.4142,58.58
ERGP25224312,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN SOUTH EAST ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,124379432.0,0.4188,58.12
ERGP25224317,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN SOUTH SOUTH ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,149255318.0,0.4152,58.48
ERGP25224324,IMPLEMENTATION OF MATERNAL NEONATAL AND CHILD (MNCH) INNOVATIONS IN PRIORITIZED LGAs IN SOUTH WEST ZONE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,149255318.0,0.4132,58.68
ERGP25227268,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES IN SOME SELECTED PRIMARY HEALTHCARE CENTRES IN BAUCHI STATE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,350000000.0,0.2848,71.52
ERGP25227288,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES IN SOME SELECTED PRIMARY HEALTHCARE CENTRES IN KOGI STATE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,210000000.0,0.2897,71.03
ERGP25228638,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES IN SOME SELECTED PRIMARY HEALTHCARE CENTRES IN SOKOTO STATE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,210000000.0,0.3122,68.78
ERGP25228645,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES IN SOME SELECTED PRIMARY HEALTHCARE CENTRES IN ANAMBRA NORTH SENATORIAL,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,210000000.0,0.2849,71.51
ERGP25228652,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN ADAMAWA NORTH SENATORIAL DISTRICT OF,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.2417,75.83
ERGP25228668,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN JIGAWA SOUTHWEST SENATORIAL DISTRICT OF,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.3179,68.21
ERGP25228689,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN KADUNA NORTH SENATORIAL DISTRICT OF,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.3463,65.37
ERGP25228701,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN BENUE NORTHWEST SENATORIAL DISTRICT OF,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.1842,81.58
ERGP25228714,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN KOGI EAST SENATORIAL DISTRICT OF KOGI STATE,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.2778,72.22
ERGP25228722,REFURBISHMENT AND PROCUREMENT OF MEDICAL EQUIPMENT AND SUPPLIES FOR PRIMARY HEALTHCARE CENTRES IN NIGER NORTH SENATORIAL DISTRICTOF NIGER,NATIONAL PRIMARY HEALTH CARE DEVELOPMENT AGENCY,,35000000.0,0.3968,60.32
